ダウンロードした時刻：2024/07/09 16:08:10

,浜松,浜松,浜松,浜松,浜松,浜松
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1989/11/25,11.6,8,1,16.5,8,1
1989/11/26,11.0,8,1,17.0,8,1
1989/11/27,11.8,8,1,17.2,8,1
1989/11/28,9.9,8,1,13.6,8,1
1989/11/29,7.3,8,1,10.7,8,1
1989/11/30,6.4,8,1,9.8,8,1
1989/12/1,7.9,8,1,12.4,8,1
1989/12/2,9.4,8,1,14.8,8,1
1989/12/3,11.0,8,1,15.4,8,1
1989/12/4,13.2,8,1,17.9,8,1
1989/12/5,13.2,8,1,18.3,8,1
1989/12/6,12.0,8,1,16.7,8,1
1989/12/7,11.0,8,1,15.8,8,1
1989/12/8,10.2,8,1,13.8,8,1
1989/12/9,6.2,8,1,10.2,8,1
1989/12/10,6.8,8,1,11.6,8,1
1989/12/11,8.5,8,1,13.1,8,1
1989/12/12,10.3,8,1,15.2,8,1
1989/12/13,8.0,8,1,11.1,8,1
1989/12/14,7.9,8,1,9.5,8,1
1989/12/15,7.6,8,1,10.8,8,1
1989/12/16,9.0,8,1,14.2,8,1
1989/12/17,10.4,8,1,15.0,8,1
1989/12/18,10.5,8,1,15.0,8,1
1989/12/19,4.7,8,1,9.0,8,1
1989/12/20,5.7,8,1,10.1,8,1
1989/12/21,7.6,8,1,13.3,8,1
1989/12/22,7.3,8,1,11.7,8,1
1989/12/23,8.5,8,1,14.3,8,1
1989/12/24,8.7,8,1,10.2,8,1
1989/12/25,9.2,8,1,14.1,8,1
1989/12/26,9.1,8,1,12.2,8,1
1989/12/27,8.4,8,1,12.4,8,1
1989/12/28,5.9,8,1,9.8,8,1
1989/12/29,6.4,8,1,8.8,8,1
1989/12/30,6.6,8,1,11.1,8,1
1989/12/31,4.1,8,1,6.6,8,1
1990/1/1,3.4,8,1,6.9,8,1
1990/1/2,5.9,8,1,9.8,8,1
1990/1/3,5.5,8,1,9.5,8,1
1990/1/4,4.9,8,1,8.7,8,1
1990/1/5,5.0,8,1,9.6,8,1
1990/1/6,7.2,8,1,13.8,8,1
1990/1/7,4.9,8,1,8.6,8,1
1990/1/8,6.0,8,1,11.2,8,1
1990/1/9,9.1,8,1,14.5,8,1
1990/1/10,11.4,8,1,17.3,8,1
1990/1/11,9.4,8,1,13.3,8,1
1990/1/12,9.7,8,1,12.6,8,1
1990/1/13,7.6,8,1,11.8,8,1
1990/1/14,3.9,8,1,8.3,8,1
1990/1/15,6.1,8,1,9.2,8,1
1990/1/16,3.8,8,1,5.8,8,1
1990/1/17,4.9,8,1,10.1,8,1
1990/1/18,7.7,8,1,13.0,8,1
1990/1/19,9.2,8,1,12.1,8,1
1990/1/20,5.6,8,1,9.6,8,1
1990/1/21,4.6,8,1,9.7,8,1
1990/1/22,5.6,8,1,9.4,8,1
1990/1/23,3.6,8,1,5.4,8,1
1990/1/24,1.8,8,1,5.5,8,1
1990/1/25,0.6,8,1,4.2,8,1
1990/1/26,1.1,8,1,5.4,8,1
1990/1/27,1.6,8,1,5.8,8,1
1990/1/28,4.1,8,1,9.2,8,1
1990/1/29,6.0,8,1,9.4,8,1
1990/1/30,7.5,8,1,10.7,8,1
1990/1/31,4.6,8,1,5.7,8,1
1990/2/1,4.3,8,1,5.9,8,1
1990/2/2,5.0,8,1,9.0,8,1
1990/2/3,6.4,8,1,8.5,8,1
1990/2/4,6.3,8,1,9.4,8,1
1990/2/5,7.7,8,1,12.5,8,1
1990/2/6,6.9,8,1,10.2,8,1
1990/2/7,8.0,8,1,11.9,8,1
1990/2/8,7.5,8,1,12.3,8,1
1990/2/9,8.2,8,1,12.7,8,1
1990/2/10,8.5,8,1,11.8,8,1
1990/2/11,13.2,8,1,16.7,8,1
1990/2/12,9.0,8,1,12.9,8,1
1990/2/13,7.1,8,1,12.0,8,1
1990/2/14,7.2,8,1,9.9,8,1
1990/2/15,9.8,8,1,13.5,8,1
1990/2/16,8.4,8,1,12.9,8,1
1990/2/17,8.7,8,1,13.8,8,1
1990/2/18,9.4,8,1,14.7,8,1
1990/2/19,11.6,8,1,13.8,8,1
1990/2/20,13.6,8,1,16.6,8,1
1990/2/21,12.0,8,1,17.3,8,1
1990/2/22,13.3,8,1,18.7,8,1
1990/2/23,12.6,8,1,13.2,8,1
1990/2/24,14.7,8,1,18.2,8,1
1990/2/25,11.2,8,1,14.5,8,1
1990/2/26,10.2,8,1,12.6,8,1
1990/2/27,8.6,8,1,10.5,8,1
1990/2/28,8.9,8,1,13.1,8,1
1990/3/1,10.0,8,1,11.3,8,1
1990/3/2,10.2,8,1,11.9,8,1
1990/3/3,10.2,8,1,12.1,8,1
1990/3/4,9.6,8,1,15.0,8,1
1990/3/5,9.2,8,1,15.0,8,1
1990/3/6,8.2,8,1,12.8,8,1
1990/3/7,7.6,8,1,14.0,8,1
1990/3/8,5.2,8,1,9.7,8,1
1990/3/9,8.8,8,1,14.5,8,1
1990/3/10,12.1,8,1,18.0,8,1
1990/3/11,12.8,8,1,16.8,8,1
1990/3/12,11.9,8,1,16.7,8,1
1990/3/13,6.8,8,1,11.3,8,1
1990/3/14,9.2,8,1,14.7,8,1
1990/3/15,12.4,8,1,17.2,8,1
1990/3/16,10.5,8,1,15.9,8,1
1990/3/17,9.5,8,1,15.0,8,1
1990/3/18,9.1,8,1,13.3,8,1
1990/3/19,10.4,8,1,15.4,8,1
1990/3/20,12.6,8,1,18.0,8,1
1990/3/21,12.1,8,1,18.8,8,1
1990/3/22,12.1,8,1,17.6,8,1
1990/3/23,14.0,8,1,20.2,8,1
1990/3/24,14.1,8,1,17.7,8,1
1990/3/25,11.4,8,1,16.5,8,1
1990/3/26,9.3,8,1,13.5,8,1
1990/3/27,10.6,8,1,15.0,8,1
1990/3/28,10.5,8,1,15.3,8,1
1990/3/29,10.7,8,1,12.9,8,1
1990/3/30,10.8,8,1,12.9,8,1
1990/3/31,13.1,8,1,15.3,8,1
1990/4/1,16.0,8,1,21.5,8,1
1990/4/2,15.9,8,1,20.7,8,1
1990/4/3,16.7,8,1,21.0,8,1
1990/4/4,14.6,8,1,17.1,8,1
1990/4/5,8.8,8,1,13.1,8,1
1990/4/6,10.9,8,1,16.5,8,1
1990/4/7,11.4,8,1,17.3,8,1
1990/4/8,13.4,8,1,16.5,8,1
1990/4/9,13.6,8,1,19.1,8,1
1990/4/10,16.0,8,1,21.7,8,1
1990/4/11,16.5,8,1,22.0,8,1
1990/4/12,16.3,8,1,20.4,8,1
1990/4/13,15.5,8,1,17.7,8,1
1990/4/14,17.3,8,1,21.3,8,1
1990/4/15,14.1,8,1,19.0,8,1
1990/4/16,13.0,8,1,18.8,8,1
1990/4/17,13.1,8,1,17.6,8,1
1990/4/18,12.1,8,1,17.7,8,1
1990/4/19,12.5,8,1,17.0,8,1
1990/4/20,12.7,8,1,17.6,8,1
1990/4/21,15.3,8,1,20.1,8,1
1990/4/22,17.0,8,1,22.0,8,1
1990/4/23,16.9,8,1,22.7,8,1
1990/4/24,13.4,8,1,18.0,8,1
1990/4/25,14.0,8,1,18.5,8,1
1990/4/26,16.0,8,1,21.0,8,1
1990/4/27,17.1,8,1,21.8,8,1
1990/4/28,18.0,8,1,22.2,8,1
1990/4/29,16.7,8,1,22.9,8,1
1990/4/30,15.5,8,1,22.8,8,1
1990/5/1,15.8,8,1,21.5,8,1
1990/5/2,15.2,8,1,18.9,8,1
1990/5/3,16.3,8,1,19.8,8,1
1990/5/4,16.3,8,1,17.5,8,1
1990/5/5,16.6,8,1,18.3,8,1
1990/5/6,16.4,8,1,20.8,8,1
1990/5/7,15.7,8,1,18.2,8,1
1990/5/8,19.2,8,1,23.3,8,1
1990/5/9,18.7,8,1,24.0,8,1
1990/5/10,19.0,8,1,22.9,8,1
1990/5/11,18.9,8,1,22.0,8,1
1990/5/12,18.7,8,1,21.6,8,1
1990/5/13,18.5,8,1,20.3,8,1
1990/5/14,18.6,8,1,21.7,8,1
1990/5/15,19.2,8,1,24.8,8,1
1990/5/16,18.0,8,1,22.0,8,1
1990/5/17,17.7,8,1,21.2,8,1
1990/5/18,18.0,8,1,21.3,8,1
1990/5/19,18.4,8,1,20.1,8,1
1990/5/20,19.1,8,1,24.0,8,1
1990/5/21,18.3,8,1,21.1,8,1
1990/5/22,19.7,8,1,24.2,8,1
1990/5/23,18.9,8,1,23.5,8,1
1990/5/24,17.3,8,1,20.6,8,1
1990/5/25,18.4,8,1,24.0,8,1
1990/5/26,17.4,8,1,22.5,8,1
1990/5/27,19.5,8,1,25.6,8,1
1990/5/28,19.0,8,1,23.5,8,1
1990/5/29,18.7,8,1,23.2,8,1
1990/5/30,20.0,8,1,24.2,8,1
1990/5/31,20.1,8,1,25.9,8,1
1990/6/1,19.4,8,1,22.9,8,1
1990/6/2,21.1,8,1,27.6,8,1
1990/6/3,21.4,8,1,24.8,8,1
1990/6/4,19.9,8,1,21.2,8,1
1990/6/5,18.3,8,1,19.6,8,1
1990/6/6,21.0,8,1,25.0,8,1
1990/6/7,21.8,8,1,25.7,8,1
1990/6/8,21.8,8,1,24.5,8,1
1990/6/9,20.8,8,1,22.1,8,1
1990/6/10,22.7,8,1,27.0,8,1
1990/6/11,21.9,8,1,26.0,8,1
1990/6/12,22.5,8,1,25.9,8,1
1990/6/13,22.7,8,1,26.7,8,1
1990/6/14,23.2,8,1,26.7,8,1
1990/6/15,22.0,8,1,24.0,8,1
1990/6/16,22.6,8,1,25.3,8,1
1990/6/17,24.6,8,1,29.9,8,1
1990/6/18,23.6,8,1,28.0,8,1
1990/6/19,23.1,8,1,27.2,8,1
1990/6/20,24.5,8,1,27.5,8,1
1990/6/21,25.4,8,1,28.4,8,1
1990/6/22,28.6,8,1,33.4,8,1
1990/6/23,26.8,8,1,33.6,8,1
1990/6/24,25.6,8,1,29.1,8,1
1990/6/25,27.0,8,1,32.1,8,1
1990/6/26,23.8,8,1,25.6,8,1
1990/6/27,25.7,8,1,30.2,8,1
1990/6/28,23.1,8,1,26.9,8,1
1990/6/29,21.7,8,1,24.8,8,1
1990/6/30,21.5,8,1,24.5,8,1
1990/7/1,20.4,8,1,22.8,8,1
1990/7/2,21.8,8,1,25.4,8,1
1990/7/3,20.8,8,1,21.9,8,1
1990/7/4,22.0,8,1,22.8,8,1
1990/7/5,25.4,8,1,30.6,8,1
1990/7/6,24.8,8,1,28.6,8,1
1990/7/7,24.3,8,1,26.9,8,1
1990/7/8,23.6,8,1,25.1,8,1
1990/7/9,23.4,8,1,24.6,8,1
1990/7/10,25.3,8,1,28.6,8,1
1990/7/11,25.2,8,1,28.5,8,1
1990/7/12,24.0,8,1,26.0,8,1
1990/7/13,26.1,8,1,32.0,8,1
1990/7/14,25.7,8,1,28.8,8,1
1990/7/15,26.5,8,1,28.7,8,1
1990/7/16,27.2,8,1,29.7,8,1
1990/7/17,27.9,8,1,31.6,8,1
1990/7/18,27.9,8,1,31.3,8,1
1990/7/19,30.4,8,1,36.2,8,1
1990/7/20,28.6,8,1,32.6,8,1
1990/7/21,26.6,8,1,29.4,8,1
1990/7/22,27.5,8,1,30.0,8,1
1990/7/23,27.6,8,1,30.0,8,1
1990/7/24,27.8,8,1,32.7,8,1
1990/7/25,27.3,8,1,30.3,8,1
1990/7/26,28.5,8,1,32.9,8,1
1990/7/27,27.6,8,1,31.6,8,1
1990/7/28,26.5,8,1,28.7,8,1
1990/7/29,26.2,8,1,28.1,8,1
1990/7/30,26.0,8,1,29.9,8,1
1990/7/31,26.4,8,1,29.8,8,1
1990/8/1,26.5,8,1,29.4,8,1
1990/8/2,26.8,8,1,30.7,8,1
1990/8/3,29.3,8,1,35.3,8,1
1990/8/4,29.8,8,1,35.6,8,1
1990/8/5,29.3,8,1,33.5,8,1
1990/8/6,28.7,8,1,32.7,8,1
1990/8/7,28.6,8,1,32.1,8,1
1990/8/8,28.8,8,1,32.3,8,1
1990/8/9,26.5,8,1,29.6,8,1
1990/8/10,27.0,8,1,32.1,8,1
1990/8/11,27.8,8,1,29.9,8,1
1990/8/12,28.3,8,1,31.8,8,1
1990/8/13,27.2,8,1,30.6,8,1
1990/8/14,27.6,8,1,30.6,8,1
1990/8/15,27.7,8,1,31.2,8,1
1990/8/16,28.2,8,1,32.3,8,1
1990/8/17,27.3,8,1,30.8,8,1
1990/8/18,27.4,8,1,31.7,8,1
1990/8/19,26.4,8,1,30.1,8,1
1990/8/20,27.5,8,1,31.2,8,1
1990/8/21,28.6,8,1,33.4,8,1
1990/8/22,28.4,8,1,30.8,8,1
1990/8/23,28.4,8,1,30.7,8,1
1990/8/24,29.5,8,1,33.9,8,1
1990/8/25,28.1,8,1,33.8,8,1
1990/8/26,27.1,8,1,30.7,8,1
1990/8/27,26.7,8,1,31.0,8,1
1990/8/28,26.1,8,1,30.0,8,1
1990/8/29,26.4,8,1,30.3,8,1
1990/8/30,25.7,8,1,28.7,8,1
1990/8/31,27.3,8,1,31.9,8,1
1990/9/1,26.6,8,1,29.2,8,1
1990/9/2,26.4,8,1,30.5,8,1
1990/9/3,25.2,8,1,28.3,8,1
1990/9/4,26.7,8,1,31.3,8,1
1990/9/5,25.8,8,1,29.2,8,1
1990/9/6,26.3,8,1,30.1,8,1
1990/9/7,25.2,8,1,29.7,8,1
1990/9/8,23.6,8,1,28.0,8,1
1990/9/9,23.6,8,1,28.3,8,1
1990/9/10,25.4,8,1,31.1,8,1
1990/9/11,26.8,8,1,30.6,8,1
1990/9/12,27.9,8,1,30.7,8,1
1990/9/13,27.6,8,1,31.8,8,1
1990/9/14,23.4,8,1,25.6,8,1
1990/9/15,25.4,8,1,29.1,8,1
1990/9/16,23.8,8,1,27.3,8,1
1990/9/17,23.5,8,1,24.9,8,1
1990/9/18,27.0,8,1,29.8,8,1
1990/9/19,25.8,8,1,29.3,8,1
1990/9/20,24.4,8,1,28.5,8,1
1990/9/21,23.3,8,1,27.7,8,1
1990/9/22,23.5,8,1,28.2,8,1
1990/9/23,24.2,8,1,29.1,8,1
1990/9/24,24.8,8,1,28.4,8,1
1990/9/25,24.3,8,1,27.5,8,1
1990/9/26,21.7,8,1,24.2,8,1
1990/9/27,21.9,8,1,26.8,8,1
1990/9/28,22.4,8,1,25.3,8,1
1990/9/29,22.3,8,1,25.3,8,1
1990/9/30,21.0,8,1,24.8,8,1
1990/10/1,23.0,8,1,28.4,8,1
1990/10/2,21.5,8,1,25.3,8,1
1990/10/3,22.8,8,1,28.0,8,1
1990/10/4,24.9,8,1,27.7,8,1
1990/10/5,24.8,8,1,27.2,8,1
1990/10/6,24.2,8,1,28.2,8,1
1990/10/7,20.1,8,1,23.2,8,1
1990/10/8,21.0,8,1,24.9,8,1
1990/10/9,19.8,8,1,24.5,8,1
1990/10/10,18.2,8,1,23.0,8,1
1990/10/11,17.5,8,1,22.1,8,1
1990/10/12,18.9,8,1,22.5,8,1
1990/10/13,17.9,8,1,19.4,8,1
1990/10/14,21.5,8,1,25.9,8,1
1990/10/15,19.6,8,1,21.9,8,1
1990/10/16,20.2,8,1,24.3,8,1
1990/10/17,20.8,8,1,24.8,8,1
1990/10/18,19.8,8,1,24.4,8,1
1990/10/19,18.1,8,1,23.0,8,1
1990/10/20,18.7,8,1,24.1,8,1
1990/10/21,18.8,8,1,24.3,8,1
1990/10/22,18.1,8,1,22.5,8,1
1990/10/23,16.2,8,1,18.9,8,1
1990/10/24,17.6,8,1,22.6,8,1
1990/10/25,16.8,8,1,21.4,8,1
1990/10/26,16.1,8,1,21.2,8,1
1990/10/27,16.8,8,1,21.6,8,1
1990/10/28,15.8,8,1,21.0,8,1
1990/10/29,15.9,8,1,20.9,8,1
1990/10/30,15.2,8,1,17.7,8,1
1990/10/31,17.2,8,1,22.9,8,1
1990/11/1,16.3,8,1,21.5,8,1
1990/11/2,16.8,8,1,22.8,8,1
1990/11/3,17.6,8,1,22.4,8,1
1990/11/4,17.6,8,1,19.6,8,1
1990/11/5,18.7,8,1,23.2,8,1
1990/11/6,17.8,8,1,23.4,8,1
1990/11/7,17.8,8,1,22.2,8,1
1990/11/8,17.6,8,1,21.5,8,1
1990/11/9,18.4,8,1,20.7,8,1
1990/11/10,13.1,8,1,21.0,8,1
1990/11/11,10.3,8,1,14.4,8,1
1990/11/12,13.8,8,1,18.9,8,1
1990/11/13,15.1,8,1,21.1,8,1
1990/11/14,16.5,8,1,21.9,8,1
1990/11/15,15.7,8,1,20.5,8,1
1990/11/16,13.9,8,1,19.0,8,1
1990/11/17,15.5,8,1,21.5,8,1
1990/11/18,15.4,8,1,21.0,8,1
1990/11/19,17.2,8,1,23.0,8,1
1990/11/20,15.3,8,1,16.8,8,1
1990/11/21,13.0,8,1,17.7,8,1
1990/11/22,10.1,8,1,15.3,8,1
1990/11/23,11.6,8,1,16.9,8,1
1990/11/24,11.8,8,1,16.8,8,1
1990/11/25,13.3,8,1,18.7,8,1
1990/11/26,13.9,8,1,18.0,8,1
1990/11/27,15.1,8,1,20.2,8,1
1990/11/28,14.5,8,1,15.9,8,1
1990/11/29,15.7,8,1,17.7,8,1
1990/11/30,16.9,8,1,20.6,8,1
1990/12/1,17.1,8,1,21.3,8,1
1990/12/2,11.6,8,1,14.5,8,1
1990/12/3,9.2,8,1,12.1,8,1
1990/12/4,9.4,8,1,14.3,8,1
1990/12/5,10.0,8,1,15.0,8,1
1990/12/6,9.5,8,1,16.1,8,1
1990/12/7,10.5,8,1,16.2,8,1
1990/12/8,11.6,8,1,17.9,8,1
1990/12/9,9.2,8,1,11.5,8,1
1990/12/10,13.6,8,1,18.3,8,1
1990/12/11,10.6,8,1,17.2,8,1
1990/12/12,9.8,8,1,12.9,8,1
1990/12/13,9.0,8,1,13.9,8,1
1990/12/14,10.3,8,1,13.8,8,1
1990/12/15,10.6,8,1,15.3,8,1
1990/12/16,7.9,8,1,11.7,8,1
1990/12/17,6.6,8,1,10.5,8,1
1990/12/18,7.0,8,1,10.3,8,1
1990/12/19,7.2,8,1,12.0,8,1
1990/12/20,7.7,8,1,12.1,8,1
1990/12/21,9.8,8,1,14.1,8,1
1990/12/22,10.3,8,1,15.6,8,1
1990/12/23,8.0,8,1,11.4,8,1
1990/12/24,5.6,8,1,9.0,8,1
1990/12/25,6.7,8,1,11.2,8,1
1990/12/26,7.2,8,1,13.1,8,1
1990/12/27,4.3,8,1,8.0,8,1
1990/12/28,5.1,8,1,9.3,8,1
1990/12/29,5.7,8,1,9.8,8,1
1990/12/30,6.8,8,1,11.3,8,1
1990/12/31,7.4,8,1,13.6,8,1
1991/1/1,10.0,8,1,15.6,8,1
1991/1/2,10.8,8,1,13.5,8,1
1991/1/3,7.4,8,1,10.8,8,1
1991/1/4,5.5,8,1,9.2,8,1
1991/1/5,4.6,8,1,7.6,8,1
1991/1/6,2.9,8,1,5.4,8,1
1991/1/7,4.0,8,1,7.8,8,1
1991/1/8,5.4,8,1,8.4,8,1
1991/1/9,4.4,8,1,9.0,8,1
1991/1/10,6.0,8,1,9.5,8,1
1991/1/11,7.4,8,1,11.3,8,1
1991/1/12,7.3,8,1,11.5,8,1
1991/1/13,5.4,8,1,8.5,8,1
1991/1/14,4.7,8,1,9.1,8,1
1991/1/15,4.4,8,1,7.8,8,1
1991/1/16,4.6,8,1,9.8,8,1
1991/1/17,4.1,8,1,8.9,8,1
1991/1/18,3.1,8,1,6.1,8,1
1991/1/19,5.8,8,1,12.0,8,1
1991/1/20,7.7,8,1,13.8,8,1
1991/1/21,7.0,8,1,9.0,8,1
1991/1/22,7.9,8,1,12.4,8,1
1991/1/23,4.5,8,1,8.2,8,1
1991/1/24,5.5,8,1,10.1,8,1
1991/1/25,8.1,8,1,11.5,8,1
1991/1/26,5.7,8,1,9.8,8,1
1991/1/27,5.3,8,1,9.7,8,1
1991/1/28,3.8,8,1,8.2,8,1
1991/1/29,4.3,8,1,9.7,8,1
1991/1/30,4.6,8,1,9.0,8,1
1991/1/31,4.8,8,1,9.9,8,1
1991/2/1,5.0,8,1,10.3,8,1
1991/2/2,3.9,8,1,8.4,8,1
1991/2/3,4.3,8,1,8.9,8,1
1991/2/4,5.4,8,1,9.7,8,1
1991/2/5,4.5,8,1,8.2,8,1
1991/2/6,5.0,8,1,9.5,8,1
1991/2/7,7.2,8,1,11.8,8,1
1991/2/8,4.7,8,1,9.5,8,1
1991/2/9,5.0,8,1,10.5,8,1
1991/2/10,6.0,8,1,9.7,8,1
1991/2/11,10.3,8,1,15.0,8,1
1991/2/12,7.4,8,1,11.4,8,1
1991/2/13,7.5,8,1,11.9,8,1
1991/2/14,9.3,8,1,14.3,8,1
1991/2/15,10.9,8,1,14.4,8,1
1991/2/16,8.3,8,1,14.5,8,1
1991/2/17,4.6,8,1,8.8,8,1
1991/2/18,2.8,8,1,5.2,8,1
1991/2/19,3.6,8,1,7.0,8,1
1991/2/20,2.7,8,1,7.5,8,1
1991/2/21,3.2,8,1,7.4,8,1
1991/2/22,3.1,8,1,8.1,8,1
1991/2/23,1.6,8,1,4.5,8,1
1991/2/24,0.6,8,1,5.0,8,1
1991/2/25,1.4,8,1,5.5,8,1
1991/2/26,4.7,8,1,10.2,8,1
1991/2/27,7.3,8,1,12.8,8,1
1991/2/28,10.1,8,1,15.0,8,1
1991/3/1,7.0,8,1,10.3,8,1
1991/3/2,6.3,8,1,12.1,8,1
1991/3/3,7.4,8,1,12.3,8,1
1991/3/4,8.4,8,1,13.3,8,1
1991/3/5,11.4,8,1,16.6,8,1
1991/3/6,13.1,8,1,18.5,8,1
1991/3/7,12.3,8,1,18.4,8,1
1991/3/8,8.8,8,1,10.2,8,1
1991/3/9,12.7,8,1,17.9,8,1
1991/3/10,10.8,8,1,15.6,8,1
1991/3/11,9.3,8,1,10.1,8,1
1991/3/12,10.5,8,1,15.8,8,1
1991/3/13,11.0,8,1,17.0,8,1
1991/3/14,8.2,8,1,13.7,8,1
1991/3/15,5.3,8,1,10.1,8,1
1991/3/16,5.7,8,1,8.0,8,1
1991/3/17,7.8,8,1,11.9,8,1
1991/3/18,8.9,8,1,13.6,8,1
1991/3/19,10.6,8,1,16.7,8,1
1991/3/20,14.6,8,1,18.1,8,1
1991/3/21,12.1,8,1,15.9,8,1
1991/3/22,9.3,8,1,11.1,8,1
1991/3/23,13.3,8,1,16.7,8,1
1991/3/24,13.7,8,1,18.3,8,1
1991/3/25,13.8,8,1,15.1,8,1
1991/3/26,14.0,8,1,18.2,8,1
1991/3/27,14.0,8,1,14.9,8,1
1991/3/28,13.2,8,1,16.3,8,1
1991/3/29,10.9,8,1,12.9,8,1
1991/3/30,12.5,8,1,18.2,8,1
1991/3/31,10.8,8,1,12.1,8,1
1991/4/1,9.2,8,1,11.8,8,1
1991/4/2,7.6,8,1,10.9,8,1
1991/4/3,8.5,8,1,14.6,8,1
1991/4/4,10.6,8,1,15.8,8,1
1991/4/5,13.1,8,1,17.8,8,1
1991/4/6,14.2,8,1,18.4,8,1
1991/4/7,15.2,8,1,17.5,8,1
1991/4/8,16.3,8,1,19.9,8,1
1991/4/9,17.3,8,1,22.5,8,1
1991/4/10,17.1,8,1,20.1,8,1
1991/4/11,16.4,8,1,19.3,8,1
1991/4/12,18.1,8,1,23.9,8,1
1991/4/13,16.9,8,1,20.5,8,1
1991/4/14,17.2,8,1,22.4,8,1
1991/4/15,15.7,8,1,21.6,8,1
1991/4/16,18.1,8,1,25.3,8,1
1991/4/17,16.8,8,1,22.2,8,1
1991/4/18,16.7,8,1,19.8,8,1
1991/4/19,14.5,8,1,18.1,8,1
1991/4/20,14.6,8,1,20.8,8,1
1991/4/21,15.5,8,1,21.8,8,1
1991/4/22,15.2,8,1,20.7,8,1
1991/4/23,15.0,8,1,19.5,8,1
1991/4/24,15.1,8,1,19.1,8,1
1991/4/25,16.9,8,1,22.7,8,1
1991/4/26,16.5,8,1,22.0,8,1
1991/4/27,17.1,8,1,21.3,8,1
1991/4/28,16.9,8,1,21.7,8,1
1991/4/29,17.0,8,1,24.4,8,1
1991/4/30,16.6,8,1,22.4,8,1
1991/5/1,15.8,8,1,19.9,8,1
1991/5/2,13.6,8,1,18.7,8,1
1991/5/3,12.0,8,1,16.7,8,1
1991/5/4,11.9,8,1,16.8,8,1
1991/5/5,12.9,8,1,18.0,8,1
1991/5/6,14.6,8,1,20.0,8,1
1991/5/7,16.5,8,1,21.3,8,1
1991/5/8,17.3,8,1,20.0,8,1
1991/5/9,18.0,8,1,21.1,8,1
1991/5/10,18.0,8,1,21.5,8,1
1991/5/11,20.1,8,1,27.5,8,1
1991/5/12,17.1,8,1,20.3,8,1
1991/5/13,17.5,8,1,21.3,8,1
1991/5/14,18.6,8,1,23.1,8,1
1991/5/15,16.5,8,1,19.7,8,1
1991/5/16,18.2,8,1,19.6,8,1
1991/5/17,18.4,8,1,21.5,8,1
1991/5/18,18.6,8,1,24.5,8,1
1991/5/19,22.3,8,1,27.4,8,1
1991/5/20,21.0,8,1,25.5,8,1
1991/5/21,18.8,8,1,22.4,8,1
1991/5/22,20.0,8,1,22.9,8,1
1991/5/23,22.5,8,1,26.6,8,1
1991/5/24,22.2,8,1,25.9,8,1
1991/5/25,21.9,8,1,25.1,8,1
1991/5/26,22.6,8,1,25.9,8,1
1991/5/27,19.0,8,1,24.1,8,1
1991/5/28,16.6,8,1,18.6,8,1
1991/5/29,18.4,8,1,22.4,8,1
1991/5/30,19.9,8,1,25.5,8,1
1991/5/31,17.6,8,1,19.8,8,1
1991/6/1,19.8,8,1,24.4,8,1
1991/6/2,18.2,8,1,18.9,8,1
1991/6/3,18.7,8,1,20.4,8,1
1991/6/4,22.2,8,1,27.4,8,1
1991/6/5,20.7,8,1,24.5,8,1
1991/6/6,20.5,8,1,25.2,8,1
1991/6/7,21.3,8,1,24.5,8,1
1991/6/8,22.0,8,1,26.2,8,1
1991/6/9,22.1,8,1,26.0,8,1
1991/6/10,21.8,8,1,23.1,8,1
1991/6/11,24.7,8,1,30.2,8,1
1991/6/12,24.5,8,1,27.8,8,1
1991/6/13,23.6,8,1,24.7,8,1
1991/6/14,24.1,8,1,30.0,8,1
1991/6/15,21.6,8,1,24.5,8,1
1991/6/16,22.6,8,1,27.8,8,1
1991/6/17,21.3,8,1,23.5,8,1
1991/6/18,23.0,8,1,27.2,8,1
1991/6/19,22.8,8,1,26.1,8,1
1991/6/20,21.5,8,1,24.8,8,1
1991/6/21,22.0,8,1,25.8,8,1
1991/6/22,20.6,8,1,22.1,8,1
1991/6/23,21.4,8,1,22.8,8,1
1991/6/24,23.5,8,1,24.8,8,1
1991/6/25,26.0,8,1,29.9,8,1
1991/6/26,28.0,8,1,34.2,8,1
1991/6/27,29.1,8,1,33.9,8,1
1991/6/28,28.0,8,1,31.9,8,1
1991/6/29,26.1,8,1,30.6,8,1
1991/6/30,26.2,8,1,29.7,8,1
1991/7/1,25.1,8,1,27.8,8,1
1991/7/2,26.0,8,1,30.2,8,1
1991/7/3,22.9,8,1,28.0,8,1
1991/7/4,23.0,8,1,26.1,8,1
1991/7/5,25.0,8,1,30.3,8,1
1991/7/6,24.1,8,1,29.1,8,1
1991/7/7,23.6,8,1,27.3,8,1
1991/7/8,26.6,8,1,31.5,8,1
1991/7/9,25.3,8,1,29.7,8,1
1991/7/10,25.3,8,1,28.3,8,1
1991/7/11,27.3,8,1,31.3,8,1
1991/7/12,26.8,8,1,30.4,8,1
1991/7/13,27.4,8,1,32.3,8,1
1991/7/14,23.7,8,1,26.4,8,1
1991/7/15,24.0,8,1,26.7,8,1
1991/7/16,23.6,8,1,25.2,8,1
1991/7/17,25.6,8,1,29.0,8,1
1991/7/18,25.5,8,1,28.5,8,1
1991/7/19,24.5,8,1,27.4,8,1
